ID,total_pop,med_wage,sqmi,pop_density,ed_2_above_req_percent,IND,NATIVITY
800902,59992,81142.95,134.5634169,445.8269668,0.15005334,1,0
801001,43987,54347.04,3035.421367,14.49123357,0.121740514,1,0
801002,49953,48187.6752,40.77220362,1225.172926,0.094048406,1,0
801003,48494,65118.48,940.5360202,51.55996045,0.132634965,1,0
801101,79123,57959.25,41.77923518,1893.83553,0.126625634,1,0
801201,51589,55494.3664,154.1747586,334.6137881,0.099071507,1,0
801202,84001,57959.25,68.03343514,1234.701729,0.115474816,1,0
801301,58955,45878.31,20.72980522,2843.972694,0.086082605,1,0
801401,49144,64105.56,1587.548971,30.95589547,0.101965652,1,0
801501,49641,66424.16,31.07447537,1597.484733,0.16160029,1,0
801601,46325,50240.8192,17.04831723,2717.276983,0.119201295,1,0
801602,51531,83461.32,44.0757687,1169.145803,0.168170616,1,0
801603,53373,67666.98,33.45225191,1595.49797,0.145897739,1,0
801701,90915,78501.28,19.01569144,4781.051496,0.176351537,1,0
801702,83237,64914.36,77.15827998,1078.782472,0.133798671,1,0
801703,50616,52094.784,21.26177054,2380.610773,0.10955034,1,0
801704,65824,75971.56,14.96709598,4397.913937,0.195475814,1,0
801705,87701,63755.175,26.21697317,3345.199289,0.181674097,1,0
801800,42558,48308.48,20235.70964,2.10311379,0.095375723,1,0
801900,31662,41784.358,19993.69747,1.583599034,0.090992357,1,0
802001,34497,51009.476,2302.095987,14.9850398,0.121836681,1,0
802002,59891,70545.02,204.7554899,292.5000938,0.148352841,1,0
802003,44690,54608.44,53.05655966,842.3086662,0.141441038,1,0
802004,44872,45900.7922,30.02664329,1494.406137,0.126359422,1,0
802005,58182,53014.936,39.73821264,1464.132283,0.129421471,1,0
802006,51241,44505.166,58.45237568,876.628185,0.093479831,1,0
802101,36311,48838.86,8933.743132,4.064477729,0.139930049,1,0
802200,43603,48308.48,10934.08641,3.987804592,0.190950164,1,0
802301,53639,46661.423,941.0888479,56.99674385,0.098305338,1,0
802401,32396,48685.77,8415.10341,3.849744729,0.118810964,1,0
802501,51913,44049.03,148.336604,349.9675643,0.115635775,1,0
920100,43063,60660.694,808.1050143,53.28886622,0.123725704,1,0
920201,45273,37985.78,18.05568419,2507.409829,0.096216288,1,0
920202,66036,70047.296,199.2831305,331.3677371,0.147571022,1,0
920203,42847,62947.864,333.9907015,128.2880027,0.117324433,1,0
920204,60464,56073.49,64.50227405,937.3933073,0.103582297,1,0
920205,47688,76781.539,92.2655777,516.8558111,0.164297098,1,0
920206,63167,56436.016,86.85824577,727.2424102,0.121914924,1,0
920207,64647,84539.84,192.4705731,335.8799164,0.191300447,1,0
920301,42238,56982.72,621.9134607,67.91620164,0.083289929,1,0
920401,45642,61731.28,149.4854515,305.3273716,0.118837912,1,0
920402,62567,54347.04,469.8149737,133.1737035,0.097974971,1,0
920500,70791,66424.16,442.3796558,160.0231816,0.148959614,1,0
920601,53015,44349.033,19.26703046,2751.591643,0.116797133,1,0
920602,54791,65167.464,92.13855486,594.6587732,0.150918947,1,0
920603,67079,59357,97.40133222,688.6866788,0.140505971,1,0
920604,49821,70545.02,167.2675205,297.8522062,0.16934626,1,0
920701,39476,42269.92,28.94040659,1364.044416,0.086280272,1,0
920702,72107,65249.152,234.5262208,307.4581586,0.153216747,1,0
920703,65360,66268.67,158.0549842,413.5269782,0.130813953,1,0
920801,56791,39412.29,16.37392686,3468.379973,0.149460302,1,0
920802,67663,82124.416,127.1004356,532.3585217,0.16960525,1,0
920901,82673,89035.5,87.12433543,948.9082424,0.191924812,1,0
920902,37909,108694.08,150.2431512,252.3176577,0.187554407,1,0
920903,47707,88004.004,43.55721076,1095.272153,0.165091077,1,0
920904,77802,70047.296,270.1587865,287.9861914,0.151268605,1,0
1000101,49534,75347.025,77.20044363,641.6284372,0.171256107,1,0
1000102,50135,50975.9,28.89917005,1734.824907,0.113673083,1,0
1000103,48188,54265.4,46.78781394,1029.926298,0.119946875,1,0
1000104,44801,53014.936,47.07994732,951.5940979,0.121336577,1,0
1000105,42833,66268.67,233.6575056,183.3153182,0.104872411,1,0
1000200,68359,46367.4,596.3707221,114.62501,0.104112114,1,0
1000301,33242,53159.71,311.1855042,106.823742,0.126887672,1,0
1000302,43633,48670.7936,634.4100577,68.77728288,0.098824284,1,0
1100101,42444,112778.3,14.34892249,2957.992144,0.164640467,1,0
1100102,48007,92734.8,11.04777561,4345.399626,0.137188327,1,0
1100103,57869,101951.8,8.966019956,6454.257328,0.163040661,1,0
1100104,45948,57970.176,12.82189684,3583.557142,0.10931923,1,0
1100105,64815,96854.21,3.359717753,19291.79912,0.160796112,1,0
1100106,60558,96616.96,11.02430129,5493.137244,0.149443509,1,0
1200101,63919,35614.2,73.96944478,864.1270756,0.166038267,1,0
1200102,46909,57959.25,894.8353699,52.42193322,0.133577778,1,0
1200398,43684,50975.9,1241.979531,35.17288241,0.097449867,1,0
1200500,66245,43477.632,768.8935468,86.15626997,0.098286663,1,0
1200798,57706,41062.208,3557.879675,16.21921067,0.073025335,1,0
1200901,35761,47485.6,201.6965457,177.3010037,0.110763122,1,0
1200902,40055,61171.08,220.136254,181.9554902,0.140232181,1,0
1200903,49595,51009.476,324.9646659,152.6165925,0.124367376,1,0
1200904,52167,43412.32,145.8410563,357.6976287,0.104031284,1,0
1200905,37919,51467.814,161.02011,235.4923245,0.099316965,1,0
1201101,42606,57959.25,30.32715821,1404.879406,0.153734216,1,0
1201102,40889,46897.828,16.11008486,2538.099604,0.134388222,1,0
1201103,37632,48308.48,20.76507831,1812.273445,0.13145727,1,0
1201104,38035,48308.48,23.72312492,1603.287936,0.158433022,1,0
1201105,40902,43412.32,16.45331758,2485.942413,0.143171483,1,0
1201106,78265,50975.9,38.16427355,2050.739939,0.169334952,1,0
1201107,39737,36198.966,11.65087385,3410.64546,0.103480384,1,0
1201108,54409,53322.51,22.22039077,2448.606803,0.15045305,1,0
1201109,48698,46831.074,33.62498357,1448.268366,0.139985215,1,0
1201110,47971,55002.434,31.59765984,1518.18205,0.159450501,1,0
1201111,47474,58831.8744,25.27641871,1878.193289,0.172747188,1,0
1201112,47765,51006.808,29.75215792,1605.429768,0.164723124,1,0
1201113,49784,45111.32,18.65252491,2669.022035,0.157399968,1,0
1201114,40592,40571.475,12.71354131,3192.816149,0.140618841,1,0
1201115,42283,52094.784,816.6358357,51.77705674,0.165101814,1,0
1201116,49000,48308.48,25.55872066,1917.153861,0.161795918,1,0
1201117,43216,70545.02,50.97851532,847.7296706,0.205340615,1,0
1201398,55874,41062.208,5250.172854,10.64231627,0.077048359,1,0
1201500,49589,46367.4,710.4395944,69.80044523,0.107644841,1,0
1201700,37752,40780.72,629.3026113,59.99021667,0.069877093,1,0
1201901,42516,49859.88,575.618574,73.86141087,0.088343212,1,0
1201902,42514,48308.48,67.92264932,625.9178702,0.101778238,1,0
1202101,32667,61662.296,75.50961446,432.6204051,0.170539076,1,0
1202102,35554,44858.792,77.3819777,459.4609889,0.127186814,1,0
1202103,49677,41549.9,1887.561793,26.3180788,0.110272359,1,0
1202799,43133,37985.78,1726.843977,24.97793696,0.068671319,1,0
1203101,62725,48672.74,426.8939421,146.9334507,0.111183739,1,0
1203102,37542,35614.2,63.42072673,591.9515896,0.09101806,1,0
1203103,71035,45885.683,74.68550034,951.1216993,0.116590413,1,0
1203104,45932,41549.9,45.38470712,1012.058971,0.113689802,1,0
1203105,58516,54608.44,58.60711557,998.4453156,0.164467838,1,0
1203106,71952,51931.616,103.7845816,693.2821705,0.156785079,1,0
1203107,53872,53572.023,73.35745865,734.3765854,0.140778141,1,0
1203301,38501,43412.32,486.9295193,79.06893806,0.124438326,1,0
1203302,39094,40780.72,52.16090178,749.488576,0.103008134,1,0
1203303,34685,40780.72,127.7086024,271.5948601,0.131267118,1,0
1203500,36705,45893.056,505.9964104,72.5400403,0.135703583,1,0
1204798,28097,39213.13,3524.777892,7.971282407,0.089867246,1,0
1205199,33509,37985.78,3725.637497,8.994165435,0.069742457,1,0
1205300,64502,42819.756,489.0777126,131.8849711,0.094880779,1,0
1205701,62554,42228.259,31.74953885,1970.233341,0.117818205,1,0
1205702,46258,52163.325,34.66577756,1334.399608,0.154784037,1,0
1205703,74057,54347.04,86.9756509,851.4681895,0.149817033,1,0
1205704,56097,54265.4,60.55765806,926.3403143,0.155961994,1,0
1205705,76825,45148.8128,100.745599,762.564328,0.141243085,1,0
1205706,54318,42676.4462,220.8177366,245.985675,0.085054678,1,0
1205707,66563,48308.48,51.7119905,1287.186963,0.124829109,1,0
1205708,37034,54265.4,114.0179689,324.8084522,0.117621645,1,0
1205709,40629,56073.49,282.8469849,143.6430373,0.128430431,1,0
1205710,54492,68615.7495,32.13367989,1695.79084,0.171768333,1,0
1205711,50898,50975.9,53.6964591,947.8837311,0.151970608,1,0
1205998,41072,43412.32,2173.307241,18.8983864,0.128603428,1,0
1206100,47302,46897.828,514.5781275,91.92384494,0.117267769,1,0
1206901,34986,44714.6896,459.3391008,76.16595221,0.093351626,1,0
1206902,36888,44081.488,339.3220377,108.7108879,0.08580026,1,0
1206903,60974,48838.86,358.0964674,170.2725538,0.140272903,1,0
1207101,32632,52163.325,140.0660284,232.9758356,0.157544741,1,0
1207102,37243,47365.04765,36.86366119,1010.290318,0.110973874,1,0
1207103,64930,43412.32,225.3484138,288.1316043,0.087571231,1,0
1207104,46620,45878.31,77.82750557,599.0170141,0.107571858,1,0
1207105,39672,53322.51,232.2380927,170.8246892,0.137351281,1,0
1207106,41620,48838.86,107.3921937,387.5514464,0.10396444,1,0
1207301,58142,56800.065,648.8380585,89.60941677,0.160933576,1,0
1207302,66079,35614.2,52.95170877,1247.910625,0.168919021,1,0
1208101,51632,53754.465,375.3575251,137.5541891,0.126588162,1,0
1208102,40222,42269.92,45.31227605,887.6623182,0.120307295,1,0
1208103,43847,53014.936,331.8575302,132.1259758,0.155540858,1,0
1208301,28167,38741.684,1280.785951,21.99196515,0.056910569,1,0
1208302,38929,40780.72,123.8128801,314.4180151,0.1094043,1,0
1208303,47626,40780.72,258.0570449,184.5560931,0.102381052,1,0
1208500,48469,54265.4,658.1117741,73.64858358,0.141141761,1,0
1208601,51503,48838.86,32.37928675,1590.615643,0.165835,1,0
1208602,40867,37318.3008,19.57434812,2087.783447,0.09878386,1,0
1208603,39465,38646.784,12.24187674,3223.77041,0.14709236,1,0
1208604,34546,53090.673,14.3694381,2404.130194,0.22127019,1,0
1208605,37298,41151.956,14.33478992,2601.921633,0.151429031,1,0
1208606,44760,34074.08075,23.45809915,1908.082991,0.098949955,1,0
1208607,44064,36198.966,8.833162756,4988.473689,0.157135076,1,0
1208608,40468,41549.9,75.95955585,532.7571962,0.200504102,1,0
1208609,42749,34775.55,12.02638481,3554.601044,0.139418466,1,0
1208610,40134,44685.344,37.72366143,1063.894608,0.231574226,1,0
1208611,48690,42269.92,10.54722241,4616.381272,0.15237215,1,0
1208612,44860,65118.48,10.18590021,4404.127183,0.203789568,1,0
1208613,50492,37722.166,8.655370081,5833.603824,0.17670126,1,0
1208614,54012,74833.982,12.40783725,4353.055163,0.211730727,1,0
1208615,40957,40780.72,8.890942537,4606.598213,0.165759211,1,0
1208616,37942,76463.85,30.36785534,1249.413222,0.186020769,1,0
1208617,40173,48838.86,17.47193166,2299.28784,0.157419162,1,0
1208618,39945,48308.48,20.97564286,1904.351646,0.148804606,1,0
1208619,43272,45878.31,16.89861881,2560.68265,0.154303013,1,0
1208620,40699,52854.4996,19.98570041,2036.405989,0.168898499,1,0
1208621,58425,50723.904,40.40366172,1446.032303,0.155789474,1,0
1208622,52256,40780.72,58.68286138,890.4814587,0.119029394,1,0
1208623,43767,48489.6368,44.45921601,984.4303145,0.163570727,1,0
1208624,37600,37093.92,22.31265333,1685.142481,0.145292553,1,0
1208625,42476,47509.5388,2436.846382,17.43072535,0.169531029,1,0
1209101,37056,47753.552,894.2043514,41.44019199,0.107297064,1,0
1209102,36364,45878.31,44.96666605,808.6879281,0.157820922,1,0
1209501,63996,45893.056,144.6621812,442.3823799,0.12272642,1,0
1209502,62209,52094.784,94.44655006,658.6688446,0.147695671,1,0
1209503,73857,56436.016,150.3884159,491.1083048,0.245230648,1,0
1209504,73735,41062.208,50.29856123,1465.946504,0.189530074,1,0
1209505,63277,50965.4464,26.29856052,2406.101275,0.165020466,1,0
1209506,50124,35683.13,28.40228441,1764.787623,0.171454792,1,0
1209507,55845,56073.49,37.55850287,1486.880353,0.141659952,1,0
1209508,52548,36900.472,33.9026492,1549.96737,0.150053285,1,0
1209509,62639,47733.4972,230.6605958,271.5635056,0.174523859,1,0
1209510,61215,50990.02,206.8123445,295.9929696,0.161692396,1,0
1209701,44640,37985.78,149.5258255,298.5437455,0.144041219,1,0
1209702,43601,46522.1924,1266.719447,34.42040785,0.161166028,1,0
1209703,80122,36900.472,89.72633085,892.9597281,0.171862909,1,0
1209901,41928,64914.36,86.69014114,483.6536133,0.149756726,1,0
1209902,45999,55934.535,103.7705529,443.2760423,0.180460445,1,0
1209903,65976,44685.344,40.06400268,1646.765066,0.127379653,1,0
1209904,52278,38906.386,26.54834625,1969.162203,0.122900647,1,0
1209905,58569,40881.9554,26.78752957,2186.427824,0.131229831,1,0
1209906,62580,51995.418,40.5998127,1541.386421,0.160162991,1,0
1209907,36627,52163.325,35.59243341,1029.067037,0.19493816,1,0
1209908,40285,65118.48,38.55801043,1044.789385,0.202854661,1,0
1209909,38391,57970.176,33.76703094,1136.937389,0.180849678,1,0
1209910,42860,66203.788,104.1787277,411.4083647,0.167405506,1,0
1209911,55087,51009.476,1679.364107,32.80229688,0.122696825,1,0
1210101,54562,50240.8192,417.588657,130.6596793,0.126699901,1,0
1210102,42117,47485.6,177.3804543,237.4387875,0.118906855,1,0
1210103,44809,40571.475,55.47214415,807.7747974,0.0748064,1,0
1210104,67626,60544.14,114.23238,592.0037734,0.135214267,1,0
1210301,43434,57970.176,67.52357291,643.2420283,0.157940784,1,0
1210302,38078,56762.464,35.10831342,1084.586421,0.15058564,1,0
1210303,40258,48079.1444,25.76233758,1562.668755,0.13758756,1,0
1210304,40902,46367.4,28.98155556,1411.311409,0.140946653,1,0
1210305,40163,56574.7784,30.32158192,1324.568095,0.150536564,1,0
1210306,45455,45168.4288,35.43436478,1282.794267,0.129710703,1,0
1210307,69149,56762.464,39.01176766,1772.516452,0.152207552,1,0
1210308,40505,54265.4,28.17038813,1437.857363,0.137662017,1,0
1210501,38066,40780.72,60.81970482,625.8826825,0.098985972,1,0
1210502,76123,40571.475,229.7530801,331.3252644,0.111464341,1,0
1210503,62330,48685.77,166.0545368,375.3586093,0.111631638,1,0
1210504,51432,39162.5556,1191.622985,43.1613024,0.093638202,1,0
1210505,50033,43412.32,362.1540496,138.1539156,0.11824196,1,0
1210799,32575,42109.545,1074.411161,30.318933,0.071281658,1,0
1210902,45510,67666.98,211.8384799,214.8334902,0.145045045,1,0
1210903,48707,65016.42,203.7213231,239.0864111,0.177941569,1,0
1211101,31695,40112.9569,433.1395375,73.17503312,0.090897618,1,0
1211102,40637,44685.344,71.61618378,567.42761,0.12368039,1,0
1211103,46150,47485.6,70.50881635,654.5280773,0.115492958,1,0
1211300,67425,48838.86,1024.36256,65.82142167,0.119555061,1,0
1211501,43120,46367.4,47.31869522,911.2677304,0.145848794,1,0
1211502,42468,50975.9,81.70375196,519.7802914,0.157695206,1,0
1211503,46934,45878.31,448.4216723,104.6648788,0.100438914,1,0
1211701,51374,55640.88,63.33555154,811.1400114,0.166815899,1,0
1211702,50085,49844.955,49.27376543,1016.463823,0.148267944,1,0
1211703,51281,47700.46275,36.01930897,1423.708601,0.1414754,1,0
1211704,51819,59691.94,196.7090818,263.4296268,0.165171076,1,0
1211900,20447,45208.215,579.8232444,35.26419508,0.111116545,1,0
1212701,45681,46082.2136,429.2841745,106.4120289,0.102449596,1,0
1212702,48515,40132.0985,201.2537826,241.0637921,0.106977224,1,0
1212703,46668,46367.4,149.8961016,311.3356485,0.121089397,1,0
1212704,52129,43412.32,439.1367898,118.707886,0.13198028,1,0
1300100,62617,43412.32,1097.199259,57.06985261,0.080329623,1,0
1300200,39285,40780.72,291.0533567,134.9752514,0.064401171,1,0
1300300,66706,42819.756,1761.325236,37.87261923,0.077939016,1,0
1300400,47226,44685.344,1618.751338,29.17433882,0.132977597,1,0
1300500,48112,41241.704,1220.568787,39.4176883,0.095069837,1,0
1300601,38584,51931.616,236.9846902,162.8122052,0.121034626,1,0
1300602,39445,42737.04,192.2907387,205.1320842,0.09790848,1,0
1300701,45581,76463.85,150.084293,303.7026666,0.160286084,1,0
1300702,63071,83280.56,97.09950466,649.5501725,0.150497059,1,0
1300801,45530,61171.08,314.2308508,144.8934752,0.12152427,1,0
1300802,69433,59691.94,120.1420322,577.9243012,0.131234427,1,0
1300900,44141,48308.48,469.4748433,94.02207728,0.091819397,1,0
1301000,62684,42269.92,1113.776782,56.28057705,0.086018761,1,0
1301100,71809,54265.4,314.3615749,228.4280451,0.11076606,1,0
1301200,58307,48679.255,201.0729136,289.9793859,0.135181025,1,0
1301301,60396,58606.632,67.24646046,898.1290552,0.143138618,1,0
1301302,58854,85474.08,66.68123916,882.617071,0.167533218,1,0
1301303,70014,51931.616,56.96040452,1229.169641,0.151326877,1,0
1301304,57877,61171.08,89.11449657,649.4678445,0.152374864,1,0
1301305,86788,62801.024,64.54353947,1344.642713,0.160079735,1,0
1301401,59756,89035.5,84.53759881,706.8570771,0.208916259,1,0
1301402,58278,96604.686,55.66622115,1046.918558,0.213614057,1,0
1301403,53267,83099.8,38.64251655,1378.455772,0.196087634,1,0
1301404,84992,90737.102,41.98955989,2024.122192,0.182899567,1,0
1301405,73444,76506.21,29.74858231,2468.82353,0.184507924,1,0
1301406,53464,41800.238,56.99824933,937.9937214,0.154833159,1,0
1301407,47244,46367.4,54.33351965,869.5184907,0.168296503,1,0
1301408,46293,50975.9,172.3695638,268.5682958,0.151232368,1,0
1301501,73113,78501.28,38.14953567,1916.484663,0.165579309,1,0
1301502,52959,50975.9,44.74203318,1183.652066,0.136747295,1,0
1301503,53851,57959.25,37.89037355,1421.2317,0.157025868,1,0
1301504,49565,77665.395,26.19282387,1892.312194,0.179622718,1,0
1301505,44979,49978.594,53.90188751,834.4605742,0.152115432,1,0
1301506,52703,43412.32,70.28288276,749.8696401,0.161072425,1,0
1301601,69569,56073.49,60.16025356,1156.394727,0.179663356,1,0
1301602,58127,62947.864,84.47707709,688.0801515,0.163366422,1,0
1301603,52606,58112.526,97.5851216,539.0780801,0.152111926,1,0
1301604,52574,48838.86,47.57950799,1104.971493,0.123863507,1,0
1301605,57476,45878.31,39.74025878,1446.291538,0.151193542,1,0
1301606,50080,41241.704,36.6352554,1366.989242,0.1235623,1,0
1301607,55460,50723.904,70.6048852,785.498055,0.145762712,1,0
1301700,67774,48838.86,506.0089287,133.938348,0.086153982,1,0
1301800,53876,37955.9248,121.0322186,445.1376718,0.138132007,1,0
1301900,45076,50975.9,1694.418568,26.60263577,0.139142781,1,0
1302000,50242,52624.548,1058.080798,47.48408637,0.095756538,1,0
1302100,78610,47485.6,411.2938352,191.1285637,0.114756392,1,0
1302201,49240,54265.4,120.8451253,407.4636844,0.114865963,1,0
1302202,52111,50975.9,205.6886859,253.3488887,0.117671893,1,0
1302301,62126,37093.92,67.0874433,926.0451277,0.110501239,1,0
1302302,55923,40780.72,77.25305677,723.8936857,0.117429322,1,0
1302400,44043,69327.224,199.5065502,220.7596691,0.15189701,1,0
1302500,60882,59691.94,445.963823,136.5178,0.12816596,1,0
1302600,46945,45878.31,503.7753194,93.18638328,0.097220151,1,0
1302700,36376,41241.704,1252.140442,29.05105432,0.0976468,1,0
1302800,56184,43412.32,1120.420413,50.14546267,0.073259291,1,0
1302900,61255,44552.9366,2714.995122,22.56173483,0.091535385,1,0
1303000,52693,40571.475,254.9049033,206.716306,0.122255328,1,0
1303100,38569,39412.29,4503.452565,8.56431803,0.069848842,1,0
1303200,60412,59132.044,307.7007507,196.3336126,0.139161094,1,0
1303301,33206,37985.78,46.7474398,710.3276702,0.099741011,1,0
1303302,36242,40571.475,281.8365006,128.5922864,0.115280614,1,0
1303400,62028,44685.344,1827.40256,33.94325988,0.109966467,1,0
1303500,44098,41241.704,3370.901899,13.08195887,0.064606105,1,0
1303600,66609,48323.24725,631.1103867,105.5425507,0.142263058,1,0
1303700,47485,40571.475,4842.135032,9.806624492,0.08211014,1,0
1303800,69387,39896.9152,472.1695962,146.9535535,0.117125686,1,0
1303900,35735,38646.784,3624.224869,9.860039399,0.060221072,1,0
1304000,39254,40995.7395,696.3626412,56.37005445,0.110230805,1,0
1304100,39490,39498.6968,1683.605761,23.45560993,0.088275513,1,0
1304200,41325,38582.05,2364.316144,17.478627,0.082202057,1,0
1304300,41188,40571.475,510.5733608,80.67009202,0.111148878,1,0
1304400,53745,39572.752,5158.301269,10.41912777,0.078090985,1,0
1304500,44551,40571.475,3531.499853,12.61531979,0.060514915,1,0
1304600,42576,44065.259,1374.574496,30.97394876,0.100032882,1,0
1304701,65992,40780.72,135.3470122,487.5763338,0.132622136,1,0
1304702,47527,53193.34175,328.0649297,144.8707122,0.155806173,1,0
1304800,49598,46371.7704,1537.853839,32.25143947,0.115407879,1,0
1500100,86579,48308.48,1799.596883,48.11021892,0.158306287,1,0
1500200,63862,46367.4,4028.905438,15.8509553,0.143747455,1,0
1500301,28375,42737.04,260.4385105,108.9508612,0.098889868,1,0
1500302,39515,59177.888,68.1098796,580.1654655,0.156345692,1,0
1500303,40947,62947.864,34.17269619,1198.237323,0.197108457,1,0
1500304,56162,54347.04,11.82183022,4750.702637,0.201880275,1,0
1500305,41812,46367.4,20.19145204,2070.777273,0.139720654,1,0
1500306,47813,55640.88,62.24618356,768.1274139,0.167213938,1,0
1500307,55992,54347.04,79.64029529,703.0611802,0.152986141,1,0
1500308,52591,54608.44,66.88566326,786.2821035,0.140081002,1,0
1600100,42363,43412.32,8398.630011,5.044036938,0.123905295,1,0
1600200,64195,47178.8295,610.304399,105.1852159,0.092499416,1,0
1600300,34675,45111.32,32848.03605,1.055618666,0.106532084,1,0
1600400,45389,48836.8861,2890.971618,15.70025791,0.100883474,1,0
1600500,51265,42269.92,7986.356259,6.41907252,0.080191164,1,0
1600600,65957,44685.344,111.1516851,593.3963119,0.10894977,1,0
1600701,56113,54347.04,41.15022484,1363.613448,0.111720992,1,0
1600702,48221,48490.61,39.93429604,1207.508452,0.116069762,1,0
1600800,56872,50975.9,739.7987869,76.87495709,0.139049093,1,0
1600900,43345,44497.628,4509.39822,9.612147317,0.063306033,1,0
1601000,41612,42532.026,10139.96982,4.103759749,0.102398347,1,0
1601100,54422,39965.1056,5693.655009,9.558359246,0.094502223,1,0
1601200,45935,46130.5765,1900.282352,24.17272357,0.095177969,1,0
1601300,46921,43412.32,7658.564381,6.126605153,0.105794847,1,0
1700100,50178,44081.488,3914.986895,12.81690114,0.106720077,1,0
1700701,55782,53646.33915,424.7885833,131.3170885,0.085708652,1,0
1701901,68904,45893.056,390.4842901,176.4578032,0.131661442,1,0
1701902,49458,47485.6,3114.45463,15.88014785,0.09003599,1,0
1702900,48024,43103.2216,2848.736527,16.85799987,0.114213726,1,0
1703101,51973,72385.778,71.881729,723.0349175,0.164989514,1,0
1703102,51940,55524.9615,38.04495443,1365.227026,0.154909511,1,0
1703103,46199,61436.805,26.53097119,1741.323364,0.162774086,1,0
1703104,50526,61171.08,33.53217676,1506.791532,0.168428136,1,0
1703105,54158,65118.48,30.62544386,1768.39886,0.174858747,1,0
1703106,48310,114732.64,50.86495369,949.7698611,0.179300352,1,0
1703107,57104,65167.464,20.49041534,2786.863958,0.170986271,1,0
1703108,65711,66268.67,34.86192497,1884.893048,0.176393602,1,0
1703109,48135,51931.616,23.95813284,2009.129857,0.134205879,1,0
1703110,45109,51187.39,21.36450956,2111.398807,0.112970804,1,0
1703111,48244,66268.67,19.58447002,2463.380421,0.157221623,1,0
1703112,56747,48308.48,9.769466146,5808.608081,0.096868557,1,0
1703113,56813,57970.176,49.58739367,1145.714582,0.123809691,1,0
1703114,63360,53014.936,36.9615205,1714.215193,0.134801136,1,0
1703115,50074,63210.116,81.93947307,611.1096169,0.145844151,1,0
1703116,56552,57959.25,48.70945293,1161.006675,0.130004244,1,0
1703117,54912,42869.666,47.38180636,1158.925846,0.114856498,1,0
1703118,56009,48308.48,83.18855845,673.2776844,0.132639397,1,0
1703151,61210,62801.024,23.93482598,2557.361397,0.171638621,1,0
1703152,68746,75971.56,8.130120831,8455.716887,0.195022256,1,0
1703153,87507,57959.25,5.906607049,14815.10439,0.211903048,1,0
1703154,104583,86955.264,6.301406862,16596.76994,0.185995812,1,0
1703155,89068,67666.98,8.831050953,10085.7758,0.181479319,1,0
1703156,57957,59118.435,9.996403962,5797.784905,0.142019083,1,0
1703157,63709,45111.32,9.689630704,6574.966781,0.096815207,1,0
1703158,54307,40676.0975,13.57213592,4001.359868,0.09494172,1,0
1703159,96354,83099.8,10.22320237,9425.031073,0.19227017,1,0
1703160,103106,95670.898,6.090764612,16928.25229,0.169757337,1,0
1703161,53575,48838.86,11.01912004,4862.003482,0.15115259,1,0
1703162,60563,49859.88,12.27999979,4931.840475,0.126232188,1,0
1703163,52619,39371.4112,9.526735605,5523.29803,0.079039891,1,0
1703164,66226,49908.131,17.76742547,3727.38302,0.12537372,1,0
1703165,40300,35614.2,13.29795522,3030.541112,0.074987593,1,0
1703166,43836,59148.1615,15.68227425,2795.257837,0.159640478,1,0
1703167,41536,40780.72,20.60907612,2015.422708,0.11777735,1,0
1703168,44207,45582.936,25.43393821,1738.110694,0.123441989,1,0
1703700,63377,48887.862,1398.0698,45.33178529,0.121100715,1,0
1704301,75309,59357,74.71130321,1008.000085,0.15079207,1,0
1704302,49453,56982.72,45.5803711,1084.962645,0.132610762,1,0
1704303,52070,72462.72,35.63865493,1461.054019,0.165162282,1,0
1704304,46369,73929.136,35.28680254,1314.060687,0.178481313,1,0
1704305,55833,75971.56,58.21221854,959.1285369,0.165135314,1,0
1704306,51101,77164.1,35.98433743,1420.090063,0.166474237,1,0
1704307,58563,81270.525,50.97362841,1148.888196,0.18274337,1,0
1704900,44132,44685.344,3624.540225,12.17588915,0.096369981,1,0
1707300,47714,46019.6445,3737.195416,12.76732809,0.115353984,1,0
1708901,53472,75347.025,367.2431535,145.6038036,0.16915395,1,0
1708902,57429,46582.578,55.94921628,1026.448694,0.09738982,1,0
1708903,51761,69551.1,65.66901209,788.2104261,0.148277661,1,0
1708904,53460,41549.9,35.31831391,1513.662292,0.088327722,1,0
1709100,62786,50975.9,1111.827948,56.47096757,0.105118976,1,0
1709300,59044,61171.08,322.220001,183.2412632,0.141233656,1,0
1709500,51075,47485.6,2994.930662,17.05381719,0.101321586,1,0
1709701,67745,60385.6,115.0865546,588.6439144,0.121322607,1,0
1709702,55354,40289.7848,78.15306151,708.276796,0.072189905,1,0
1709703,58876,71366.26,85.47674715,688.7955141,0.154018615,1,0
1709704,48981,83584.596,120.0896724,407.8702108,0.161246198,1,0
1709705,53033,99361.147,71.66309539,740.032226,0.197857938,1,0
1709900,53583,49844.955,2194.105045,24.4213467,0.08469104,1,0
1711101,58468,59244.522,466.8092487,125.2503033,0.111240337,1,0
1711102,75488,61436.805,144.2563723,523.2905749,0.121674968,1,0
1711300,70831,54347.04,1186.256375,59.70968965,0.172128023,1,0
1711500,46696,49924.168,1301.501865,35.8785502,0.098359603,1,0
1711700,47902,47100.768,3283.87089,14.58705339,0.093023256,1,0
1711901,52565,47485.6,265.4850804,197.9960603,0.09822125,1,0
1711902,51376,60151.562,474.5532408,108.2618252,0.133758954,1,0
1712100,60614,47485.6,3206.818662,18.90159887,0.093014815,1,0
